,season,team_ids,team_names,player_ids,player_names
51654,2020-2021,29,Blue Jackets,8478458,Jack Roslovic
51655,2020-2021,29,Blue Jackets,8478460,Zach Werenski
51656,2020-2021,29,Blue Jackets,8478506,Gabriel Carlsson
51657,2020-2021,29,Blue Jackets,8478567,Dean Kukan
51658,2020-2021,29,Blue Jackets,8478831,Kevin Stenlund
51659,2020-2021,29,Blue Jackets,8478882,Vladislav Gavrikov
51660,2020-2021,29,Blue Jackets,8478949,Kole Sherwood
51661,2020-2021,29,Blue Jackets,8479339,Patrik Laine
51662,2020-2021,29,Blue Jackets,8479369,Andrew Peeke
51663,2020-2021,29,Blue Jackets,8479400,Pierre-Luc Dubois
51664,2020-2021,29,Blue Jackets,8479945,Gavin Bayreuther
51665,2020-2021,29,Blue Jackets,8480074,Alexandre Texier
51666,2020-2021,29,Blue Jackets,8480205,Emil Bemstrom
51667,2020-2021,29,Blue Jackets,8480762,Eric Robinson
51668,2020-2021,29,Blue Jackets,8480853,Liam Foudy
51669,2020-2021,29,Blue Jackets,8482247,Mikko Lehtonen
51670,2020-2021,29,Blue Jackets,8482623,Josh Dunne
51671,2020-2021,29,Blue Jackets,8476914,Joonas Korpisalo
51672,2020-2021,29,Blue Jackets,8478007,Elvis Merzlikins
51673,2020-2021,29,Blue Jackets,8480162,Matiss Kivlenieks
51674,2020-2021,29,Blue Jackets,8481001,Veini Vehvilainen
51675,2020-2021,30,Wild,8470600,Ryan Suter
51676,2020-2021,30,Wild,8470610,Zach Parise
51677,2020-2021,30,Wild,8474009,Nick Bonino
51678,2020-2021,30,Wild,8474013,Ian Cole
51679,2020-2021,30,Wild,8474688,Greg Pateryn
51680,2020-2021,30,Wild,8474716,Jared Spurgeon
51681,2020-2021,30,Wild,8474749,Matt Bartkowski
51682,2020-2021,30,Wild,8475149,Marcus Johansson
51683,2020-2021,30,Wild,8475220,Marcus Foligno
51684,2020-2021,30,Wild,8475692,Mats Zuccarello
51685,2020-2021,30,Wild,8475760,Nick Bjugstad
51686,2020-2021,30,Wild,8476390,Joseph Cramarossa
51687,2020-2021,30,Wild,8476415,Kyle Rau
51688,2020-2021,30,Wild,8476437,Victor Rask
51689,2020-2021,30,Wild,8476463,Jonas Brodin
51690,2020-2021,30,Wild,8476779,Brad Hunt
51691,2020-2021,30,Wild,8476856,Matt Dumba
51692,2020-2021,30,Wild,8477366,Luke Johnson
51693,2020-2021,30,Wild,8477369,Carson Soucy
51694,2020-2021,30,Wild,8477451,Ryan Hartman
51695,2020-2021,30,Wild,8477541,Dakota Mermis
51696,2020-2021,30,Wild,8477942,Kevin Fiala
51697,2020-2021,30,Wild,8478011,Louie Belpedio
51698,2020-2021,30,Wild,8478413,Jordan Greenway
51699,2020-2021,30,Wild,8478493,Joel Eriksson Ek
51700,2020-2021,30,Wild,8478864,Kirill Kaprizov
51701,2020-2021,30,Wild,8479933,Gerry Mayhew
51702,2020-2021,30,Wild,8480884,Calen Addison
51703,2020-2021,30,Wild,8481477,Nico Sturm
51704,2020-2021,30,Wild,8475660,Cam Talbot
51705,2020-2021,30,Wild,8478039,Kaapo Kahkonen
51706,2020-2021,52,Jets,8470775,Nate Thompson
51707,2020-2021,52,Jets,8471218,Blake Wheeler
51708,2020-2021,52,Jets,8471669,Paul Stastny
51709,2020-2021,52,Jets,8473453,Trevor Lewis
51710,2020-2021,52,Jets,8473618,Mathieu Perreault
51711,2020-2021,52,Jets,8474818,Jordie Benn
51712,2020-2021,52,Jets,8475762,Derek Forbort
51713,2020-2021,52,Jets,8476331,Dylan DeMelo
51714,2020-2021,52,Jets,8476392,Adam Lowry
51715,2020-2021,52,Jets,8476460,Mark Scheifele
51716,2020-2021,52,Jets,8476470,Nathan Beaulieu
51717,2020-2021,52,Jets,8476952,Dominic Toninato
51718,2020-2021,52,Jets,8477359,Tucker Poolman
51719,2020-2021,52,Jets,8477429,Andrew Copp
51720,2020-2021,52,Jets,8477504,Josh Morrissey
51721,2020-2021,52,Jets,8477940,Nikolaj Ehlers
51722,2020-2021,52,Jets,8478398,Kyle Connor
51723,2020-2021,52,Jets,8478424,Jansen Harkins
51724,2020-2021,52,Jets,8478891,Mason Appleton
51725,2020-2021,52,Jets,8478915,Sami Niku
51726,2020-2021,52,Jets,8479339,Patrik Laine
51727,2020-2021,52,Jets,8479378,Logan Stanley
51728,2020-2021,52,Jets,8479400,Pierre-Luc Dubois
51729,2020-2021,52,Jets,8480005,Kristian Vesalainen
51730,2020-2021,52,Jets,8480145,Neal Pionk
51731,2020-2021,52,Jets,8481019,David Gustafsson
51732,2020-2021,52,Jets,8481572,Ville Heinola
51733,2020-2021,52,Jets,8476316,Laurent Brossoit
51734,2020-2021,52,Jets,8476945,Connor Hellebuyck
51735,2020-2021,53,Coyotes,8471274,Alex Goligoski
51736,2020-2021,53,Coyotes,8471769,Niklas Hjalmarsson
51737,2020-2021,53,Coyotes,8473544,Derick Brassard
51738,2020-2021,53,Coyotes,8473548,Phil Kessel
51739,2020-2021,53,Coyotes,8474218,Jason Demers
51740,2020-2021,53,Coyotes,8474604,Aaron Ness
51741,2020-2021,53,Coyotes,8475171,Oliver Ekman-Larsson
51742,2020-2021,53,Coyotes,8475728,Johan Larsson
51743,2020-2021,53,Coyotes,8475752,Tyler Pitlick
51744,2020-2021,53,Coyotes,8475808,Michael Chaput
51745,2020-2021,53,Coyotes,8477392,Hudson Fasching
51746,2020-2021,53,Coyotes,8477401,John Hayden
51747,2020-2021,53,Coyotes,8477512,Frederik Gauthier
51748,2020-2021,53,Coyotes,8477851,Jordan Oesterle
51749,2020-2021,53,Coyotes,8477951,Nick Schmaltz
51750,2020-2021,53,Coyotes,8477989,Christian Dvorak
51751,2020-2021,53,Coyotes,8478047,Michael Bunting
51752,2020-2021,53,Coyotes,8478211,Dryden Hunt
51753,2020-2021,53,Coyotes,8478432,Christian Fischer
51754,2020-2021,53,Coyotes,8478474,Lawson Crouse
51755,2020-2021,53,Coyotes,8478476,Kyle Capobianco
51756,2020-2021,53,Coyotes,8478856,Conor Garland
51757,2020-2021,53,Coyotes,8478967,Lane Pederson
51758,2020-2021,53,Coyotes,8479343,Clayton Keller
51759,2020-2021,53,Coyotes,8479345,Jakob Chychrun
51760,2020-2021,53,Coyotes,8479465,Drake Caggiula
51761,2020-2021,53,Coyotes,8480849,Barrett Hayton
51762,2020-2021,53,Coyotes,8480890,Jan Jenik
51763,2020-2021,53,Coyotes,8480913,Jordan Gross
51764,2020-2021,53,Coyotes,8480950,Ilya Lyubushkin
51765,2020-2021,53,Coyotes,8481599,Victor Soderstrom
51766,2020-2021,53,Coyotes,8475311,Darcy Kuemper
51767,2020-2021,53,Coyotes,8477293,Antti Raanta
51768,2020-2021,53,Coyotes,8478499,Adin Hill
51769,2020-2021,53,Coyotes,8481031,Ivan Prosvetov
51770,2020-2021,54,Golden Knights,8471817,Ryan Reaves
51771,2020-2021,54,Golden Knights,8474157,Max Pacioretty
51772,2020-2021,54,Golden Knights,8474166,Alec Martinez
51773,2020-2021,54,Golden Knights,8474207,Nick Holden
51774,2020-2021,54,Golden Knights,8474565,Alex Pietrangelo
51775,2020-2021,54,Golden Knights,8475188,Brayden McNabb
51776,2020-2021,54,Golden Knights,8475191,Reilly Smith
51777,2020-2021,54,Golden Knights,8475913,Mark Stone
51778,2020-2021,54,Golden Knights,8476430,Tomas Jurco
51779,2020-2021,54,Golden Knights,8476448,William Karlsson
51780,2020-2021,54,Golden Knights,8476539,Jonathan Marchessault
51781,2020-2021,54,Golden Knights,8476905,Chandler Stephenson
51782,2020-2021,54,Golden Knights,8477406,Mattias Janmark
51783,2020-2021,54,Golden Knights,8477447,Shea Theodore
51784,2020-2021,54,Golden Knights,8477478,William Carrier
51785,2020-2021,54,Golden Knights,8477887,Patrick Brown
51786,2020-2021,54,Golden Knights,8477931,Tomas Nosek
51787,2020-2021,54,Golden Knights,8477949,Alex Tuch
51788,2020-2021,54,Golden Knights,8478106,Dylan Sikura
51789,2020-2021,54,Golden Knights,8478434,Keegan Kolesar
51790,2020-2021,54,Golden Knights,8478462,Nicolas Roy
51791,2020-2021,54,Golden Knights,8479639,Dylan Coghlan
51792,2020-2021,54,Golden Knights,8479980,Nicolas Hague
51793,2020-2021,54,Golden Knights,8479996,Cody Glass
51794,2020-2021,54,Golden Knights,8480727,Zach Whitecloud
51795,2020-2021,54,Golden Knights,8481522,Peyton Krebs
51796,2020-2021,54,Golden Knights,8470594,Marc-Andre Fleury
51797,2020-2021,54,Golden Knights,8475215,Robin Lehner
51798,2020-2021,54,Golden Knights,8476861,Oscar Dansk
51799,2020-2021,54,Golden Knights,8480313,Logan Thompson
51800,2021-2022,1,Devils,8473541,Jonathan Bernier
51801,2021-2022,1,Devils,8477425,Miles Wood
51802,2021-2022,1,Devils,8481740,Tyce Thompson
51803,2021-2022,1,Devils,8475193,Tomas Tatar
51804,2021-2022,1,Devils,8476462,Dougie Hamilton
51805,2021-2022,1,Devils,8476903,Jon Gillies
51806,2021-2022,1,Devils,8476918,Jimmy Vesey
51807,2021-2022,1,Devils,8476923,Damon Severson
51808,2021-2022,1,Devils,8477341,Andreas Johnsson
51809,2021-2022,1,Devils,8477419,Mason Geertsen
51810,2021-2022,1,Devils,8478399,Jonas Siegenthaler
51811,2021-2022,1,Devils,8478401,Pavel Zacha
51812,2021-2022,1,Devils,8478406,Mackenzie Blackwood
51813,2021-2022,1,Devils,8479407,Jesper Bratt
51814,2021-2022,1,Devils,8479414,Nathan Bastian
51815,2021-2022,1,Devils,8479415,Michael McLeod
51816,2021-2022,1,Devils,8479511,Janne Kuokkanen
51817,2021-2022,1,Devils,8480226,Marian Studenic
51818,2021-2022,1,Devils,8480860,Kevin Bahl
51819,2021-2022,1,Devils,8480883,Ty Smith
51820,2021-2022,1,Devils,8481033,Akira Schmid
51821,2021-2022,1,Devils,8481068,Yegor Sharangovich
51822,2021-2022,1,Devils,8481559,Jack Hughes
51823,2021-2022,1,Devils,8482110,Dawson Mercer
51824,2021-2022,2,Islanders,8477506,Ryan Pulock
51825,2021-2022,2,Islanders,8478445,Mathew Barzal
51826,2021-2022,2,Islanders,8465009,Zdeno Chara
51827,2021-2022,2,Islanders,8470610,Zach Parise
51828,2021-2022,2,Islanders,8472382,Andy Greene
51829,2021-2022,2,Islanders,8473504,Cal Clutterbuck
51830,2021-2022,2,Islanders,8473575,Semyon Varlamov
51831,2021-2022,2,Islanders,8474573,Josh Bailey
51832,2021-2022,2,Islanders,8474709,Matt Martin
51833,2021-2022,2,Islanders,8475151,Kyle Palmieri
51834,2021-2022,2,Islanders,8475231,Casey Cizikas
51835,2021-2022,2,Islanders,8475314,Anders Lee
51836,2021-2022,2,Islanders,8475754,Brock Nelson
51837,2021-2022,2,Islanders,8476419,Jean-Gabriel Pageau
51838,2021-2022,2,Islanders,8476429,Scott Mayfield
51839,2021-2022,2,Islanders,8476917,Adam Pelech
51840,2021-2022,2,Islanders,8477527,Ross Johnston
51841,2021-2022,2,Islanders,8478009,Ilya Sorokin
51842,2021-2022,2,Islanders,8478463,Anthony Beauvillier
51843,2021-2022,2,Islanders,8479356,Kieffer Bellows
51844,2021-2022,2,Islanders,8480071,Robin Salo
51845,2021-2022,2,Islanders,8480222,Sebastian Aho
51846,2021-2022,2,Islanders,8480789,Oliver Wahlstrom
51847,2021-2022,2,Islanders,8480865,Noah Dobson
51848,2021-2022,3,Rangers,8478104,Sammy Blais
51849,2021-2022,3,Rangers,8471817,Ryan Reaves
51850,2021-2022,3,Rangers,8475184,Chris Kreider
51851,2021-2022,3,Rangers,8475735,Greg McKegg
51852,2021-2022,3,Rangers,8475797,Jarred Tinordi
51853,2021-2022,3,Rangers,8476458,Ryan Strome
51854,2021-2022,3,Rangers,8476459,Mika Zibanejad
51855,2021-2022,3,Rangers,8476624,Barclay Goodrow
51856,2021-2022,3,Rangers,8476885,Jacob Trouba
51857,2021-2022,3,Rangers,8478048,Igor Shesterkin
51858,2021-2022,3,Rangers,8478211,Dryden Hunt
51859,2021-2022,3,Rangers,8478550,Artemi Panarin
51860,2021-2022,3,Rangers,8479291,Kevin Rooney
51861,2021-2022,3,Rangers,8479323,Adam Fox
51862,2021-2022,3,Rangers,8479324,Ryan Lindgren
51863,2021-2022,3,Rangers,8479328,Julien Gauthier
51864,2021-2022,3,Rangers,8479333,Libor Hajek
51865,2021-2022,3,Rangers,8480078,Filip Chytil
51866,2021-2022,3,Rangers,8480382,Alexandar Georgiev
51867,2021-2022,3,Rangers,8480817,K'Andre Miller
51868,2021-2022,3,Rangers,8480878,Nils Lundkvist
51869,2021-2022,3,Rangers,8481554,Kaapo Kakko
51870,2021-2022,3,Rangers,8482109,Alexis Lafrenière
51871,2021-2022,4,Flyers,8470775,Nate Thompson
51872,2021-2022,4,Flyers,8475176,Ryan Ellis
51873,2021-2022,4,Flyers,8479550,Tanner Laczynski
51874,2021-2022,4,Flyers,8471735,Keith Yandle
51875,2021-2022,4,Flyers,8473512,Claude Giroux
51876,2021-2022,4,Flyers,8473544,Derick Brassard
51877,2021-2022,4,Flyers,8474027,Justin Braun
51878,2021-2022,4,Flyers,8474037,James van Riemsdyk
51879,2021-2022,4,Flyers,8474715,Cam Atkinson
51880,2021-2022,4,Flyers,8474889,Martin Jones
51881,2021-2022,4,Flyers,8475246,Kevin Connauton
51882,2021-2022,4,Flyers,8475763,Kevin Hayes
51883,2021-2022,4,Flyers,8476372,Nick Seeler
51884,2021-2022,4,Flyers,8476461,Sean Couturier
51885,2021-2022,4,Flyers,8476872,Scott Laughton
51886,2021-2022,4,Flyers,8477499,Rasmus Ristolainen
51887,2021-2022,4,Flyers,8477887,Patrick Brown
51888,2021-2022,4,Flyers,8477948,Travis Sanheim
51889,2021-2022,4,Flyers,8478067,Oskar Lindblom
51890,2021-2022,4,Flyers,8478439,Travis Konecny
51891,2021-2022,4,Flyers,8478500,Ivan Provorov
51892,2021-2022,4,Flyers,8479394,Carter Hart
51893,2021-2022,4,Flyers,8479772,Zack MacEwen
51894,2021-2022,4,Flyers,8479933,Gerry Mayhew
51895,2021-2022,4,Flyers,8480797,Joel Farabee
51896,2021-2022,4,Flyers,8482654,Jackson Cates
51897,2021-2022,5,Penguins,8475810,Bryan Rust
51898,2021-2022,5,Penguins,8477404,Jake Guentzel
51899,2021-2022,5,Penguins,8470604,Jeff Carter
51900,2021-2022,5,Penguins,8470619,Brian Boyle
51901,2021-2022,5,Penguins,8471675,Sidney Crosby
51902,2021-2022,5,Penguins,8471724,Kris Letang
51903,2021-2022,5,Penguins,8475208,Brian Dumoulin
51904,2021-2022,5,Penguins,8475722,Jason Zucker
51905,2021-2022,5,Penguins,8476875,Mike Matheson
51906,2021-2022,5,Penguins,8476927,Teddy Blueger
51907,2021-2022,5,Penguins,8476934,Brock McGinn
51908,2021-2022,5,Penguins,8477244,Chad Ruhwedel
51909,2021-2022,5,Penguins,8477465,Tristan Jarry
51910,2021-2022,5,Penguins,8477953,Kasperi Kapanen
51911,2021-2022,5,Penguins,8477969,Marcus Pettersson
51912,2021-2022,5,Penguins,8478017,Mark Friedman
51913,2021-2022,5,Penguins,8478043,Sam Lafferty
51914,2021-2022,5,Penguins,8478046,Danton Heinen
51915,2021-2022,5,Penguins,8478507,John Marino
51916,2021-2022,5,Penguins,8478542,Evan Rodrigues
51917,2021-2022,5,Penguins,8478866,Dominik Simon
51918,2021-2022,5,Penguins,8479193,Casey DeSmith
51919,2021-2022,5,Penguins,8479944,Zach Aston-Reese
51920,2021-2022,5,Penguins,8482055,Drew O'Connor
51921,2021-2022,6,Bruins,8478415,Jakub Zboril
51922,2021-2022,6,Bruins,8475186,John Moore
51923,2021-2022,6,Bruins,8473422,Nick Foligno
51924,2021-2022,6,Bruins,8475287,Erik Haula
51925,2021-2022,6,Bruins,8475745,Charlie Coyle
51926,2021-2022,6,Bruins,8475762,Derek Forbort
51927,2021-2022,6,Bruins,8475791,Taylor Hall
51928,2021-2022,6,Bruins,8476422,Mike Reilly
51929,2021-2022,6,Bruins,8476891,Matt Grzelcyk
51930,2021-2022,6,Bruins,8476999,Linus Ullmark
51931,2021-2022,6,Bruins,8477320,Anton Blidh
51932,2021-2022,6,Bruins,8477365,Connor Clifton
51933,2021-2022,6,Bruins,8477508,Curtis Lazar
51934,2021-2022,6,Bruins,8477931,Tomas Nosek
51935,2021-2022,6,Bruins,8477956,David Pastrnak
51936,2021-2022,6,Bruins,8478443,Brandon Carlo
51937,2021-2022,6,Bruins,8478498,Jake DeBrusk
51938,2021-2022,6,Bruins,8479325,Charlie McAvoy
51939,2021-2022,6,Bruins,8479365,Trent Frederic
51940,2021-2022,6,Bruins,8479546,Oskar Steen
51941,2021-2022,6,Bruins,8480280,Jeremy Swayman
51942,2021-2022,6,Bruins,8480901,Karson Kuhlman
51943,2021-2022,7,Sabres,8467950,Craig Anderson
51944,2021-2022,7,Sabres,8479465,Drake Caggiula
51945,2021-2022,7,Sabres,8479999,Casey Mittelstadt
51946,2021-2022,7,Sabres,8474682,Dustin Tokarski
51947,2021-2022,7,Sabres,8477949,Alex Tuch
51948,2021-2022,7,Sabres,8473449,Kyle Okposo
51949,2021-2022,7,Sabres,8475236,Cody Eakin
51950,2021-2022,7,Sabres,8475784,Jeff Skinner
51951,2021-2022,7,Sabres,8475796,Mark Pysyk
51952,2021-2022,7,Sabres,8476525,Colin Miller
51953,2021-2022,7,Sabres,8476873,Mark Jankowski
51954,2021-2022,7,Sabres,8476876,Malcolm Subban
51955,2021-2022,7,Sabres,8476878,Zemgus Girgensons
51956,2021-2022,7,Sabres,8476994,Vinnie Hinostroza
51957,2021-2022,7,Sabres,8477355,Will Butcher
51958,2021-2022,7,Sabres,8477401,John Hayden
51959,2021-2022,7,Sabres,8477462,Robert Hagg
51960,2021-2022,7,Sabres,8478075,Anders Bjork
51961,2021-2022,7,Sabres,8478109,Victor Olofsson
51962,2021-2022,7,Sabres,8479335,Rasmus Asplund
51963,2021-2022,7,Sabres,8479419,Brett Murray
51964,2021-2022,7,Sabres,8479420,Tage Thompson
51965,2021-2022,7,Sabres,8480035,Henri Jokiharju
51966,2021-2022,7,Sabres,8480045,Ukko-Pekka Luukkonen
51967,2021-2022,7,Sabres,8480196,Jacob Bryson
51968,2021-2022,7,Sabres,8480839,Rasmus Dahlin
51969,2021-2022,7,Sabres,8481528,Dylan Cozens
51970,2021-2022,8,Canadiens,8473618,Mathieu Perreault
51971,2021-2022,8,Canadiens,8475726,Tyler Toffoli
51972,2021-2022,8,Canadiens,8476441,Joel Edmundson
51973,2021-2022,8,Canadiens,8476469,Joel Armia
51974,2021-2022,8,Canadiens,8476981,Josh Anderson
51975,2021-2022,8,Canadiens,8477989,Christian Dvorak
51976,2021-2022,8,Canadiens,8470642,Shea Weber
51977,2021-2022,8,Canadiens,8471679,Carey Price
51978,2021-2022,8,Canadiens,8474038,Paul Byron
51979,2021-2022,8,Canadiens,8475848,Brendan Gallagher
51980,2021-2022,8,Canadiens,8477476,Artturi Lehkonen
51981,2021-2022,8,Canadiens,8478915,Sami Niku
51982,2021-2022,8,Canadiens,8473507,Jeff Petry
51983,2021-2022,8,Canadiens,8474596,Jake Allen
51984,2021-2022,8,Canadiens,8474884,Mike Hoffman
51985,2021-2022,8,Canadiens,8475227,Chris Wideman
51986,2021-2022,8,Canadiens,8475233,David Savard
51987,2021-2022,8,Canadiens,8475279,Ben Chiarot
51988,2021-2022,8,Canadiens,8475968,Alex Belzile
51989,2021-2022,8,Canadiens,8476967,Brett Kulak
51990,2021-2022,8,Canadiens,8476975,Cedric Paquette
51991,2021-2022,8,Canadiens,8477460,Laurent Dauphin
51992,2021-2022,8,Canadiens,8477494,Jonathan Drouin
51993,2021-2022,8,Canadiens,8478133,Jake Evans
51994,2021-2022,8,Canadiens,8478470,Sam Montembeault
51995,2021-2022,8,Canadiens,8478838,Lukas Vejdemo
51996,2021-2022,8,Canadiens,8479348,Kale Clague
51997,2021-2022,8,Canadiens,8479543,Michael Pezzetta
51998,2021-2022,8,Canadiens,8480018,Nick Suzuki
51999,2021-2022,8,Canadiens,8480068,Ryan Poehling
52000,2021-2022,8,Canadiens,8481014,Alexander Romanov
52001,2021-2022,8,Canadiens,8481058,Jesse Ylonen
52002,2021-2022,8,Canadiens,8481093,Rafael Harvey-Pinard
52003,2021-2022,8,Canadiens,8481540,Cole Caufield
52004,2021-2022,9,Senators,8477384,Josh Brown
52005,2021-2022,9,Senators,8478400,Colin White
52006,2021-2022,9,Senators,8479458,Nikita Zaitsev
52007,2021-2022,9,Senators,8480073,Erik Brannstrom
52008,2021-2022,9,Senators,8481596,Shane Pinto
52009,2021-2022,9,Senators,8476899,Matt Murray
52010,2021-2022,9,Senators,8474207,Nick Holden
52011,2021-2022,9,Senators,8474589,Tyler Ennis
52012,2021-2022,9,Senators,8475766,Austin Watson
52013,2021-2022,9,Senators,8476341,Anton Forsberg
52014,2021-2022,9,Senators,8476919,Chris Tierney
52015,2021-2022,9,Senators,8477015,Connor Brown
52016,2021-2022,9,Senators,8477426,Nick Paul
52017,2021-2022,9,Senators,8477471,Dillon Heatherington
52018,2021-2022,9,Senators,8477482,Zach Sanford
52019,2021-2022,9,Senators,8478469,Thomas Chabot
52020,2021-2022,9,Senators,8478874,Adam Gaudette
52021,2021-2022,9,Senators,8479376,Victor Mete
52022,2021-2022,9,Senators,8479580,Dylan Gambrell
52023,2021-2022,9,Senators,8480029,Alex Formenton
52024,2021-2022,9,Senators,8480064,Josh Norris
52025,2021-2022,9,Senators,8480208,Drake Batherson
52026,2021-2022,9,Senators,8480801,Brady Tkachuk
52027,2021-2022,9,Senators,8480879,Jacob Bernard-Docker
52028,2021-2022,9,Senators,8482116,Tim Stützle
52029,2021-2022,9,Senators,8482245,Artem Zub
52030,2021-2022,10,Maple Leafs,8478483,Mitchell Marner
52031,2021-2022,10,Maple Leafs,8480873,Rasmus Sandin
52032,2021-2022,10,Maple Leafs,8469455,Jason Spezza
52033,2021-2022,10,Maple Leafs,8474162,Jake Muzzin
52034,2021-2022,10,Maple Leafs,8474190,Wayne Simmonds
52035,2021-2022,10,Maple Leafs,8474673,TJ Brodie
52036,2021-2022,10,Maple Leafs,8475718,Justin Holl
52037,2021-2022,10,Maple Leafs,8475789,Jack Campbell
52038,2021-2022,10,Maple Leafs,8475852,Petr Mrazek
52039,2021-2022,10,Maple Leafs,8476853,Morgan Rielly
52040,2021-2022,10,Maple Leafs,8477939,William Nylander
52041,2021-2022,10,Maple Leafs,8477941,Nick Ritchie
52042,2021-2022,10,Maple Leafs,8478047,Michael Bunting
52043,2021-2022,10,Maple Leafs,8478115,Pierre Engvall
52044,2021-2022,10,Maple Leafs,8478131,Ondrej Kase
52045,2021-2022,10,Maple Leafs,8478408,Travis Dermott
52046,2021-2022,10,Maple Leafs,8478881,Brett Seney
52047,2021-2022,10,Maple Leafs,8479318,Auston Matthews
52048,2021-2022,10,Maple Leafs,8480043,Timothy Liljegren
52049,2021-2022,10,Maple Leafs,8480144,David Kampf
52050,2021-2022,10,Maple Leafs,8481624,Ilya Mikheyev
52051,2021-2022,10,Maple Leafs,8482634,Alex Steeves
52052,2021-2022,12,Hurricanes,8478970,Jalen Chatfield
52053,2021-2022,12,Hurricanes,8474013,Ian Cole
52054,2021-2022,12,Hurricanes,8474090,Brendan Smith
52055,2021-2022,12,Hurricanes,8474613,Derek Stepan
52056,2021-2022,12,Hurricanes,8475799,Nino Niederreiter
52057,2021-2022,12,Hurricanes,8475855,Jesper Fast
52058,2021-2022,12,Hurricanes,8475883,Frederik Andersen
52059,2021-2022,12,Hurricanes,8476389,Vincent Trocheck
52060,2021-2022,12,Hurricanes,8476869,Brady Skjei
52061,2021-2022,12,Hurricanes,8476882,Teuvo Teravainen
52062,2021-2022,12,Hurricanes,8476921,Jordan Martinook
52063,2021-2022,12,Hurricanes,8476958,Jaccob Slavin
52064,2021-2022,12,Hurricanes,8477293,Antti Raanta
52065,2021-2022,12,Hurricanes,8477488,Brett Pesce
52066,2021-2022,12,Hurricanes,8477950,Tony DeAngelo
52067,2021-2022,12,Hurricanes,8478427,Sebastian Aho
52068,2021-2022,12,Hurricanes,8478451,Ethan Bear
52069,2021-2022,12,Hurricanes,8480039,Martin Necas
52070,2021-2022,12,Hurricanes,8480829,Jesperi Kotkaniemi
52071,2021-2022,12,Hurricanes,8480830,Andrei Svechnikov
52072,2021-2022,12,Hurricanes,8482093,Seth Jarvis
52073,2021-2022,13,Panthers,8477493,Aleksander Barkov
52074,2021-2022,13,Panthers,8478569,Noel Acciari
52075,2021-2022,13,Panthers,8478906,Markus Nutivaara
52076,2021-2022,13,Panthers,8478975,Mason Marchment
52077,2021-2022,13,Panthers,8477986,Brandon Montour
52078,2021-2022,13,Panthers,8479597,Chase Priskie
52079,2021-2022,13,Panthers,8480037,Aleksi Heponiemi
52080,2021-2022,13,Panthers,8480844,Grigori Denisenko
52081,2021-2022,13,Panthers,8481519,Spencer Knight
52082,2021-2022,13,Panthers,8481655,Cole Schwindt
